Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051251~positive regulation of lymphocyte activation	9	2.054794520547945	0.002012882423225069	ENSG00000131759, ENSG00000113525, ENSG00000198805, ENSG00000103423, ENSG00000213203, ENSG00000004468, ENSG00000113520, ENSG00000073861, ENSG00000172175	319	97	13528	3.9347186762757334	0.9876303076834164	0.1501414933824773	3.43862172630065
GOTERM_BP_FAT	GO:0042327~positive regulation of phosphorylation	9	2.054794520547945	0.002012882423225069	ENSG00000113525, ENSG00000167244, ENSG00000167207, ENSG00000171791, ENSG00000095752, ENSG00000204217, ENSG00000113520, ENSG00000151694, ENSG00000106799	319	97	13528	3.9347186762757334	0.9876303076834164	0.1501414933824773	3.43862172630065
GOTERM_BP_FAT	GO:0030835~negative regulation of actin filament depolymerization	5	1.141552511415525	0.002194966463842444	ENSG00000160460, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000070182	319	24	13528	8.834900731452455	0.9916899202657499	0.15724723634377658	3.7441185987823977
GOTERM_BP_FAT	GO:0010627~regulation of protein kinase cascade	15	3.4246575342465753	0.002340685631130007	ENSG00000150593, ENSG00000006432, ENSG00000126218, ENSG00000167244, ENSG00000113525, ENSG00000167207, ENSG00000103423, ENSG00000095752, ENSG00000185338, ENSG00000163113, ENSG00000113520, ENSG00000138834, ENSG00000106799, ENSG00000133895, ENSG00000172175	319	249	13528	2.554670091022397	0.9939559194851197	0.16151722317279604	3.9879468306232457
GOTERM_MF_FAT	GO:0008047~enzyme activator activity	18	4.10958904109589	0.0023472958228995503	ENSG00000084070, ENSG00000111348, ENSG00000091592, ENSG00000175463, ENSG00000100599, ENSG00000180448, ENSG00000153317, ENSG00000172175, ENSG00000167202, ENSG00000116991, ENSG00000145715, ENSG00000004777, ENSG00000106069, ENSG00000132359, ENSG00000105808, ENSG00000115904, ENSG00000197226, ENSG00000174373	305	335	12983	2.28719354049425	0.7279938200047054	0.47845788281741364	3.374694065111028
GOTERM_BP_FAT	GO:0010562~positive regulation of phosphorus metabolic process	9	2.054794520547945	0.0024398710160937974	ENSG00000113525, ENSG00000167244, ENSG00000167207, ENSG00000171791, ENSG00000095752, ENSG00000204217, ENSG00000113520, ENSG00000151694, ENSG00000106799	319	100	13528	3.8166771159874613	0.9951336841483835	0.16265067135260203	4.153578183028584
GOTERM_BP_FAT	GO:0045937~positive regulation of phosphate metabolic process	9	2.054794520547945	0.0024398710160937974	ENSG00000113525, ENSG00000167244, ENSG00000167207, ENSG00000171791, ENSG00000095752, ENSG00000204217, ENSG00000113520, ENSG00000151694, ENSG00000106799	319	100	13528	3.8166771159874613	0.9951336841483835	0.16265067135260203	4.153578183028584
GOTERM_CC_FAT	GO:0005924~cell-substrate adherens junction	9	2.054794520547945	0.002476269652535223	ENSG00000039068, ENSG00000116574, ENSG00000204381, ENSG00000111727, ENSG00000089159, ENSG00000151694, ENSG00000072110, ENSG00000033122, ENSG00000162894	285	106	12782	3.807944389275075	0.517573238637763	0.11439804785809593	3.2489883215908733
GOTERM_BP_FAT	GO:0002697~regulation of immune effector process	9	2.054794520547945	0.002596950106451062	ENSG00000167244, ENSG00000167207, ENSG00000128394, ENSG00000213203, ENSG00000113520, ENSG00000182985, ENSG00000102245, ENSG00000073861, ENSG00000172175	319	101	13528	3.7788882336509517	0.9965477017394431	0.16711672913844744	4.415336408487846
GOTERM_BP_FAT	GO:0002700~regulation of production of molecular mediator of immune response	6	1.36986301369863	0.0026037778618870334	ENSG00000167207, ENSG00000213203, ENSG00000113520, ENSG00000102245, ENSG00000073861, ENSG00000172175	319	41	13528	6.205979050386116	0.996598838949263	0.16273420372451242	4.426698958434416
PIR_SUPERFAMILY	PIRSF500569:macrophage inflammatory protein 1, alpha/beta types	3	0.684931506849315	0.0028133828543214366	ENSG00000197262, ENSG00000129277, ENSG00000205021	164	4	7396	33.823170731707314	0.44188542483632476	0.44188542483632476	3.4888259223451845
SP_PIR_KEYWORDS	metal-binding	88	20.091324200913242	0.0028843194342112574	ENSG00000131759, ENSG00000100105, ENSG00000162086, ENSG00000084070, ENSG00000168556, ENSG00000188167, ENSG00000160685, ENSG00000141040, ENSG00000120913, ENSG00000121864, ENSG00000109118, ENSG00000159640, ENSG00000167840, ENSG00000116574, ENSG00000128394, ENSG00000107485, ENSG00000104447, ENSG00000136490, ENSG00000204217, ENSG00000040633, ENSG00000089159, ENSG00000177494, ENSG00000148337, ENSG00000099326, ENSG00000177030, ENSG00000163516, ENSG00000196456, ENSG00000112659, ENSG00000083814, ENSG00000100949, ENSG00000182983, ENSG00000122873, ENSG00000022976, ENSG00000122678, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000138814, ENSG00000106069, ENSG00000148143, ENSG00000182318, ENSG00000103423, ENSG00000196793, ENSG00000163297, ENSG00000180855, ENSG00000119138, ENSG00000145730, ENSG00000070961, ENSG00000092295, ENSG00000072682, ENSG00000140403, ENSG00000106799, ENSG00000135318, ENSG00000131873, ENSG00000167383, ENSG00000172081, ENSG00000111012, ENSG00000163113, ENSG00000105808, ENSG00000092871, ENSG00000177189, ENSG00000151694, ENSG00000131686, ENSG00000204186, ENSG00000090975, ENSG00000134780, ENSG00000057657, ENSG00000171954, ENSG00000171649, ENSG00000150457, ENSG00000006744, ENSG00000173451, ENSG00000107140, ENSG00000180448, ENSG00000171604, ENSG00000153317, ENSG00000188886, ENSG00000122299, ENSG00000080561, ENSG00000108389, ENSG00000131149, ENSG00000140009, ENSG00000001629, ENSG00000012779, ENSG00000186376, ENSG00000196670, ENSG00000132718, ENSG00000124406	425	2972	19235	1.3400997545720845	0.6575496906043865	0.2350212156878575	3.9063852189906934
GOTERM_BP_FAT	GO:0045786~negative regulation of cell cycle	8	1.82648401826484	0.002917624306703499	ENSG00000150593, ENSG00000105810, ENSG00000171791, ENSG00000143514, ENSG00000152894, ENSG00000041515, ENSG00000150457, ENSG00000133895	319	81	13528	4.188397383799683	0.9982873574242801	0.17553595778401831	4.947621095797428
GOTERM_BP_FAT	GO:0007243~protein kinase cascade	19	4.337899543378995	0.002922268883614662	ENSG00000175898, ENSG00000006432, ENSG00000167244, ENSG00000126456, ENSG00000150457, ENSG00000185338, ENSG00000133895, ENSG00000106799, ENSG00000172175, ENSG00000082074, ENSG00000115956, ENSG00000166068, ENSG00000175634, ENSG00000068078, ENSG00000161270, ENSG00000023516, ENSG00000177189, ENSG00000138834, ENSG00000186197	319	370	13528	2.177683639752605	0.9983046610109807	0.1710896820700616	4.955310031118865
GOTERM_BP_FAT	GO:0008064~regulation of actin polymerization or depolymerization	7	1.5981735159817352	0.0030160059756698873	ENSG00000145715, ENSG00000115956, ENSG00000160460, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000070182	319	61	13528	4.8664371242098765	0.9986188350457936	0.17149958556445322	5.110363289377073
GOTERM_BP_FAT	GO:0051098~regulation of binding	11	2.5114155251141552	0.003319859269167355	ENSG00000113525, ENSG00000167207, ENSG00000148143, ENSG00000103423, ENSG00000171791, ENSG00000183691, ENSG00000087494, ENSG00000075340, ENSG00000113520, ENSG00000133895, ENSG00000172175	319	153	13528	3.048906919089475	0.9992893519510005	0.18239044120039605	5.611338706704949
GOTERM_CC_FAT	GO:0030055~cell-substrate junction	9	2.054794520547945	0.003484537874491681	ENSG00000039068, ENSG00000116574, ENSG00000204381, ENSG00000111727, ENSG00000089159, ENSG00000151694, ENSG00000072110, ENSG00000033122, ENSG00000162894	285	112	12782	3.603947368421053	0.641649301342468	0.13636596170754844	4.543691539029682
GOTERM_BP_FAT	GO:0002696~positive regulation of leukocyte activation	9	2.054794520547945	0.0035046217921835634	ENSG00000131759, ENSG00000113525, ENSG00000198805, ENSG00000103423, ENSG00000213203, ENSG00000004468, ENSG00000113520, ENSG00000073861, ENSG00000172175	319	106	13528	3.600638788667416	0.9995256165781433	0.18685936932192082	5.914744503676639
GOTERM_BP_FAT	GO:0030832~regulation of actin filament length	7	1.5981735159817352	0.003549321904620438	ENSG00000145715, ENSG00000115956, ENSG00000160460, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000070182	319	63	13528	4.711947056774643	0.9995698109557746	0.1845223024430227	5.988010108298026
GOTERM_CC_FAT	GO:0001726~ruffle	7	1.5981735159817352	0.0036602336683102454	ENSG00000145715, ENSG00000175866, ENSG00000006327, ENSG00000115956, ENSG00000105810, ENSG00000204381, ENSG00000151694	285	67	12782	4.68572924849437	0.6597528188106676	0.12607469053081843	4.7676537345238685
GOTERM_BP_FAT	GO:0030837~negative regulation of actin filament polymerization	5	1.141552511415525	0.003928717535401286	ENSG00000160460, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000070182	319	28	13528	7.572772055530675	0.9998124513683166	0.1975114991678053	6.6076963014493835
GOTERM_BP_FAT	GO:0006470~protein amino acid dephosphorylation	10	2.28310502283105	0.004169739755665047	ENSG00000138814, ENSG00000144959, ENSG00000141298, ENSG00000171791, ENSG00000108389, ENSG00000152894, ENSG00000161326, ENSG00000167065, ENSG00000105426, ENSG00000087053	319	133	13528	3.1885356023287055	0.9998893387749247	0.2036575134980726	6.999368438595843
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	20	4.5662100456621	0.004258834921166426	ENSG00000175898, ENSG00000167244, ENSG00000198805, ENSG00000183691, ENSG00000095752, ENSG00000087494, ENSG00000197019, ENSG00000004468, ENSG00000106799, ENSG00000114812, ENSG00000113525, ENSG00000105810, ENSG00000103423, ENSG00000171791, ENSG00000068078, ENSG00000120885, ENSG00000113520, ENSG00000102878, ENSG00000151694, ENSG00000117090	319	414	13528	2.048672633380279	0.9999089486117968	0.20302258583253852	7.143759876306199
GOTERM_BP_FAT	GO:0032272~negative regulation of protein polymerization	5	1.141552511415525	0.0044742219659342	ENSG00000160460, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000070182	319	29	13528	7.311641984650307	0.9999431838267676	0.20765193895056455	7.491953089546676
SP_PIR_KEYWORDS	T-cell	5	1.141552511415525	0.004572674437236291	ENSG00000113525, ENSG00000067955, ENSG00000100453, ENSG00000004468, ENSG00000113520	425	31	19235	7.299810246679317	0.8173809090435491	0.2882798930820404	6.12684376080983
GOTERM_BP_FAT	GO:0031401~positive regulation of protein modification process	12	2.73972602739726	0.004738321851197991	ENSG00000113525, ENSG00000167244, ENSG00000167207, ENSG00000103423, ENSG00000171791, ENSG00000095752, ENSG00000204217, ENSG00000113520, ENSG00000151694, ENSG00000133895, ENSG00000106799, ENSG00000151876	319	187	13528	2.7213384071211846	0.9999681378433095	0.21399555161606842	7.917215825296275
GOTERM_BP_FAT	GO:0045321~leukocyte activation	14	3.1963470319634704	0.004805710810693928	ENSG00000100105, ENSG00000167244, ENSG00000095752, ENSG00000067955, ENSG00000122678, ENSG00000172175, ENSG00000103423, ENSG00000171791, ENSG00000213203, ENSG00000169896, ENSG00000113520, ENSG00000151694, ENSG00000102245, ENSG00000117090	319	242	13528	2.4533278064198556	0.9999725104301466	0.21232923607592769	8.025432440949709
SP_PIR_KEYWORDS	zinc	67	15.296803652968036	0.005124422834177978	ENSG00000131759, ENSG00000100105, ENSG00000084070, ENSG00000162086, ENSG00000168556, ENSG00000160685, ENSG00000141040, ENSG00000120913, ENSG00000121864, ENSG00000109118, ENSG00000159640, ENSG00000167840, ENSG00000128394, ENSG00000107485, ENSG00000104447, ENSG00000136490, ENSG00000040633, ENSG00000089159, ENSG00000177494, ENSG00000099326, ENSG00000148337, ENSG00000177030, ENSG00000163516, ENSG00000196456, ENSG00000112659, ENSG00000083814, ENSG00000100949, ENSG00000182983, ENSG00000022976, ENSG00000130844, ENSG00000196150, ENSG00000155090, ENSG00000138814, ENSG00000106069, ENSG00000148143, ENSG00000103423, ENSG00000182318, ENSG00000196793, ENSG00000119138, ENSG00000180855, ENSG00000145730, ENSG00000140403, ENSG00000135318, ENSG00000167383, ENSG00000172081, ENSG00000105808, ENSG00000163113, ENSG00000092871, ENSG00000151694, ENSG00000131686, ENSG00000204186, ENSG00000057657, ENSG00000171649, ENSG00000173451, ENSG00000006744, ENSG00000180448, ENSG00000171604, ENSG00000153317, ENSG00000188886, ENSG00000122299, ENSG00000080561, ENSG00000108389, ENSG00000131149, ENSG00000140009, ENSG00000001629, ENSG00000186376, ENSG00000196670	425	2189	19235	1.385263214468062	0.8513333537708817	0.27216055099163394	6.842100832908682
GOTERM_BP_FAT	GO:0051240~positive regulation of multicellular organismal process	14	3.1963470319634704	0.0051644664443223996	ENSG00000131759, ENSG00000167207, ENSG00000167244, ENSG00000004468, ENSG00000172175, ENSG00000134363, ENSG00000160460, ENSG00000171791, ENSG00000204217, ENSG00000213203, ENSG00000151694, ENSG00000102245, ENSG00000012779, ENSG00000120659	319	244	13528	2.4332185621049383	0.9999874740679756	0.22185156997208078	8.599525912962703
GOTERM_BP_FAT	GO:0043254~regulation of protein complex assembly	8	1.82648401826484	0.005244387712707487	ENSG00000145715, ENSG00000115956, ENSG00000160460, ENSG00000042493, ENSG00000075340, ENSG00000137877, ENSG00000120885, ENSG00000070182	319	90	13528	3.7695576454197144	0.9999894864890254	0.22056998589582655	8.726957971454553
GOTERM_BP_FAT	GO:0033673~negative regulation of kinase activity	8	1.82648401826484	0.005244387712707487	ENSG00000150593, ENSG00000167244, ENSG00000103423, ENSG00000166068, ENSG00000131370, ENSG00000150457, ENSG00000114388, ENSG00000133895	319	90	13528	3.7695576454197144	0.9999894864890254	0.22056998589582655	8.726957971454553
SP_PIR_KEYWORDS	polymorphism	281	64.15525114155251	0.00592654589180459	ENSG00000162086, ENSG00000084070, ENSG00000015676, ENSG00000146285, ENSG00000107738, ENSG00000138385, ENSG00000215305, ENSG00000103091, ENSG00000033011, ENSG00000167840, ENSG00000070081, ENSG00000150938, ENSG00000154814, ENSG00000178397, ENSG00000165338, ENSG00000070182, ENSG00000215041, ENSG00000126456, ENSG00000100949, ENSG00000197019, ENSG00000170275, ENSG00000133895, ENSG00000141314, ENSG00000106069, ENSG00000124225, ENSG00000065970, ENSG00000132359, ENSG00000196793, ENSG00000204381, ENSG00000114529, ENSG00000104725, ENSG00000104722, ENSG00000087053, ENSG00000173166, ENSG00000131873, ENSG00000140688, ENSG00000160856, ENSG00000160460, ENSG00000141524, ENSG00000111012, ENSG00000100453, ENSG00000111727, ENSG00000177663, ENSG00000006468, ENSG00000151694, ENSG00000204186, ENSG00000112902, ENSG00000151690, ENSG00000057657, ENSG00000204394, ENSG00000177119, ENSG00000164362, ENSG00000111906, ENSG00000107140, ENSG00000100731, ENSG00000114812, ENSG00000072310, ENSG00000108389, ENSG00000213203, ENSG00000183160, ENSG00000215012, ENSG00000132718, ENSG00000140474, ENSG00000077935, ENSG00000170242, ENSG00000198805, ENSG00000141040, ENSG00000133985, ENSG00000184900, ENSG00000112218, ENSG00000157570, ENSG00000184402, ENSG00000101190, ENSG00000178053, ENSG00000144959, ENSG00000173852, ENSG00000069998, ENSG00000102245, ENSG00000106633, ENSG00000101574, ENSG00000091592, ENSG00000196456, ENSG00000004660, ENSG00000064687, ENSG00000122678, ENSG00000155090, ENSG00000126218, ENSG00000069493, ENSG00000134363, ENSG00000106123, ENSG00000075420, ENSG00000137877, ENSG00000122012, ENSG00000072110, ENSG00000070961, ENSG00000134461, ENSG00000144824, ENSG00000092295, ENSG00000135476, ENSG00000013588, ENSG00000100599, ENSG00000197308, ENSG00000143367, ENSG00000204681, ENSG00000106799, ENSG00000133961, ENSG00000148773, ENSG00000135318, ENSG00000167699, ENSG00000206013, ENSG00000161270, ENSG00000105808, ENSG00000197586, ENSG00000117090, ENSG00000205277, ENSG00000139832, ENSG00000173451, ENSG00000105281, ENSG00000122299, ENSG00000105810, ENSG00000198945, ENSG00000119946, ENSG00000120885, ENSG00000138834, ENSG00000124406, ENSG00000146112, ENSG00000145868, ENSG00000174177, ENSG00000125744, ENSG00000144741, ENSG00000172175, ENSG00000177595, ENSG00000140526, ENSG00000128394, ENSG00000107485, ENSG00000204217, ENSG00000196428, ENSG00000187699, ENSG00000174373, ENSG00000148337, ENSG00000166145, ENSG00000163516, ENSG00000112659, ENSG00000083814, ENSG00000148334, ENSG00000166900, ENSG00000126259, ENSG00000203485, ENSG00000139044, ENSG00000039068, ENSG00000148143, ENSG00000180376, ENSG00000103423, ENSG00000163297, ENSG00000180855, ENSG00000125124, ENSG00000145730, ENSG00000173706, ENSG00000167244, ENSG00000100908, ENSG00000103550, ENSG00000162572, ENSG00000095752, ENSG00000221955, ENSG00000145882, ENSG00000143842, ENSG00000135048, ENSG00000087903, ENSG00000167383, ENSG00000141298, ENSG00000115956, ENSG00000171791, ENSG00000155629, ENSG00000041515, ENSG00000177189, ENSG00000105426, ENSG00000068383, ENSG00000134780, ENSG00000175866, ENSG00000171954, ENSG00000221968, ENSG00000090447, ENSG00000165138, ENSG00000101596, ENSG00000198885, ENSG00000067955, ENSG00000075340, ENSG00000130821, ENSG00000180448, ENSG00000153317, ENSG00000116991, ENSG00000188886, ENSG00000110921, ENSG00000204856, ENSG00000180644, ENSG00000182621, ENSG00000082074, ENSG00000203710, ENSG00000048140, ENSG00000131149, ENSG00000186810, ENSG00000162241, ENSG00000056050, ENSG00000001629, ENSG00000213918, ENSG00000100105, ENSG00000167535, ENSG00000103168, ENSG00000105875, ENSG00000004468, ENSG00000205356, ENSG00000159640, ENSG00000080546, ENSG00000129277, ENSG00000116574, ENSG00000068878, ENSG00000099869, ENSG00000139679, ENSG00000039600, ENSG00000198756, ENSG00000099326, ENSG00000164889, ENSG00000064886, ENSG00000087494, ENSG00000042493, ENSG00000182983, ENSG00000184575, ENSG00000182985, ENSG00000022976, ENSG00000073861, ENSG00000184470, ENSG00000100503, ENSG00000178719, ENSG00000120708, ENSG00000076003, ENSG00000169896, ENSG00000023516, ENSG00000186076, ENSG00000033122, ENSG00000179598, ENSG00000186197, ENSG00000197226, ENSG00000167207, ENSG00000184465, ENSG00000154134, ENSG00000116353, ENSG00000168229, ENSG00000140398, ENSG00000164649, ENSG00000076356, ENSG00000105991, ENSG00000183473, ENSG00000196358, ENSG00000175634, ENSG00000106462, ENSG00000131686, ENSG00000090975, ENSG00000150593, ENSG00000140859, ENSG00000006432, ENSG00000148690, ENSG00000150457, ENSG00000185338, ENSG00000119655, ENSG00000006744, ENSG00000186564, ENSG00000120802, ENSG00000104450, ENSG00000080561, ENSG00000103051, ENSG00000124608, ENSG00000197262, ENSG00000127334, ENSG00000068078, ENSG00000118513, ENSG00000135919, ENSG00000115904, ENSG00000113520, ENSG00000100629, ENSG00000012779, ENSG00000197208	425	11550	19235	1.1011021135727017	0.8897814290186529	0.2702413462629497	7.872918242890226
GOTERM_BP_FAT	GO:0048666~neuron development	17	3.881278538812785	0.0065324678091094445	ENSG00000175866, ENSG00000154134, ENSG00000104725, ENSG00000166900, ENSG00000092621, ENSG00000133961, ENSG00000184402, ENSG00000039068, ENSG00000105991, ENSG00000196358, ENSG00000171791, ENSG00000160460, ENSG00000181754, ENSG00000120885, ENSG00000138834, ENSG00000087258, ENSG00000112902	319	339	13528	2.1266309725266086	0.9999993762380961	0.2621312384845641	10.757808643951329
